timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
114.00,0to2,0to2_1,flow0.2,240.99,6.55
114.00,0to2,0to2_2,flow3.10,51.03,16.86
114.00,0to3,0to3_0,flow3.12,55.90,8.46
114.00,0to3,0to3_0,flow3.5,122.23,7.10
114.00,0to3,0to3_0,flow3.0,149.69,9.40
114.00,0to3,0to3_1,flow0.11,136.16,6.02
114.00,0to3,0to3_2,flow3.6,106.07,7.52
114.00,0to4,0to4_0,flow1.8,148.05,6.27
114.00,0to4,0to4_0,flow2.6,202.54,9.13
114.00,0to4,0to4_0,flow0.6,289.15,8.78
114.00,0to4,0to4_0,flow0.0,384.19,7.36
114.00,0to4,0to4_1,flow1.9,128.33,7.22
114.00,0to4,0to4_1,flow1.7,372.63,17.68
114.00,0to4,0to4_2,
114.00,1to0,1to0_0,flow0.13,475.90,0.00
114.00,1to0,1to0_0,flow0.9,485.40,0.00
114.00,1to0,1to0_1,flow0.12,485.40,0.00
114.00,1to0,1to0_2,flow0.10,468.40,0.00
114.00,1to0,1to0_2,flow0.14,477.90,0.00
114.00,1to0,1to0_2,flow0.7,485.40,0.00
114.00,2to0,2to0_0,
114.00,2to0,2to0_1,
114.00,2to0,2to0_2,flow1.13,456.13,0.03
114.00,2to0,2to0_2,flow1.12,461.73,0.00
114.00,2to0,2to0_2,flow1.10,467.30,0.01
114.00,2to0,2to0_2,flow1.6,472.80,0.00
114.00,2to0,2to0_2,flow1.4,479.81,1.50
114.00,3to0,3to0_0,flow2.14,470.40,0.00
114.00,3to0,3to0_0,flow2.10,479.90,0.00
114.00,3to0,3to0_0,flow2.9,485.40,0.00
114.00,3to0,3to0_1,flow2.11,475.90,0.00
114.00,3to0,3to0_1,flow2.7,485.40,0.00
114.00,3to0,3to0_2,flow2.13,466.40,0.00
114.00,3to0,3to0_2,flow2.12,475.90,0.00
114.00,3to0,3to0_2,flow2.8,485.40,0.00
114.00,4to0,4to0_0,
114.00,4to0,4to0_1,
114.00,4to0,4to0_2,flow3.11,469.20,1.41
114.00,4to0,4to0_2,flow3.14,482.75,1.81
115.00,:0_20,:0_20_0,flow1.2,3.30,3.98
115.00,:0_20,:0_20_0,flow1.0,17.13,6.88
115.00,:0_14,:0_14_0,flow3.14,1.03,4.69
115.00,0to1,0to1_0,flow1.14,63.52,9.50
115.00,0to1,0to1_0,flow1.5,137.34,9.38
115.00,0to1,0to1_0,flow1.3,181.45,6.79
115.00,0to1,0to1_0,flow2.5,308.69,6.80
115.00,0to1,0to1_0,flow2.2,368.39,9.60
115.00,0to1,0to1_0,flow2.0,445.33,8.01
115.00,0to1,0to1_1,flow1.11,218.61,17.36
115.00,0to1,0to1_1,flow2.4,292.97,8.29
115.00,0to1,0to1_2,flow3.4,4.94,7.84
115.00,0to1,0to1_2,flow3.2,80.34,15.66
115.00,0to2,0to2_0,flow3.9,86.93,9.92
115.00,0to2,0to2_0,flow3.7,111.00,9.02
115.00,0to2,0to2_0,flow3.1,159.21,9.76
115.00,0to2,0to2_0,flow0.3,216.25,9.22
115.00,0to2,0to2_0,flow0.1,275.48,8.85
115.00,0to2,0to2_0,flow2.3,343.24,7.11
115.00,0to2,0to2_1,flow3.13,55.82,7.14
115.00,0to2,0to2_1,flow3.8,81.19,8.21
115.00,0to2,0to2_1,flow3.3,143.39,9.32
115.00,0to2,0to2_1,flow0.2,248.62,7.63
115.00,0to2,0to2_2,flow3.10,68.18,17.14
115.00,0to3,0to3_0,flow3.12,65.80,9.91
115.00,0to3,0to3_0,flow3.5,131.77,9.54
115.00,0to3,0to3_0,flow3.0,156.88,7.20
115.00,0to3,0to3_1,flow0.11,142.65,6.49
115.00,0to3,0to3_2,flow3.6,115.12,9.06
115.00,0to4,0to4_0,flow1.8,154.74,6.68
115.00,0to4,0to4_0,flow2.6,210.18,7.64
115.00,0to4,0to4_0,flow0.6,297.31,8.16
115.00,0to4,0to4_0,flow0.0,390.54,6.35
115.00,0to4,0to4_1,flow1.9,137.30,8.97
115.00,0to4,0to4_1,flow1.7,388.10,15.48
115.00,0to4,0to4_2,
115.00,1to0,1to0_0,flow0.13,475.90,0.00
115.00,1to0,1to0_0,flow0.9,485.40,0.00
115.00,1to0,1to0_1,flow0.12,485.40,0.00
115.00,1to0,1to0_2,flow0.10,468.40,0.00
115.00,1to0,1to0_2,flow0.14,477.90,0.00
115.00,1to0,1to0_2,flow0.7,485.40,0.00
115.00,2to0,2to0_0,
115.00,2to0,2to0_1,
115.00,2to0,2to0_2,flow1.13,456.21,0.08
115.00,2to0,2to0_2,flow1.12,461.77,0.04
115.00,2to0,2to0_2,flow1.10,467.30,0.00
115.00,2to0,2to0_2,flow1.6,474.26,1.46
115.00,2to0,2to0_2,flow1.4,480.20,0.39
115.00,3to0,3to0_0,flow2.14,470.40,0.00
115.00,3to0,3to0_0,flow2.10,479.90,0.00
115.00,3to0,3to0_0,flow2.9,485.40,0.00
115.00,3to0,3to0_1,flow2.11,475.90,0.00
115.00,3to0,3to0_1,flow2.7,485.40,0.00
115.00,3to0,3to0_2,flow2.13,466.40,0.00
115.00,3to0,3to0_2,flow2.12,475.90,0.00
115.00,3to0,3to0_2,flow2.8,485.40,0.00
115.00,4to0,4to0_0,
115.00,4to0,4to0_1,
115.00,4to0,4to0_2,flow3.11,469.67,0.47
116.00,:0_20,:0_20_0,flow1.2,9.02,5.72
116.00,:0_22,:0_22_0,flow3.14,3.45,7.42
116.00,0to1,0to1_0,flow1.14,72.43,8.91
116.00,0to1,0to1_0,flow1.5,146.41,9.07
116.00,0to1,0to1_0,flow1.3,188.24,6.79
116.00,0to1,0to1_0,flow2.5,317.86,9.17
116.00,0to1,0to1_0,flow2.2,377.11,8.72
116.00,0to1,0to1_0,flow2.0,452.89,7.56
116.00,0to1,0to1_1,flow1.11,234.53,15.92
116.00,0to1,0to1_1,flow2.4,302.36,9.39
116.00,0to1,0to1_2,flow3.4,11.46,6.52
116.00,0to1,0to1_2,flow3.2,100.15,19.81
116.00,0to2,0to2_0,flow3.9,94.65,7.72
116.00,0to2,0to2_0,flow3.7,120.12,9.12
116.00,0to2,0to2_0,flow3.1,169.01,9.80
116.00,0to2,0to2_0,flow0.3,225.03,8.79
116.00,0to2,0to2_0,flow0.1,284.73,9.25
116.00,0to2,0to2_0,flow2.3,351.37,8.13
116.00,0to2,0to2_1,flow3.13,65.53,9.71
116.00,0to2,0to2_1,flow3.8,87.71,6.52
116.00,0to2,0to2_1,flow3.3,153.16,9.77
116.00,0to2,0to2_1,flow0.2,255.91,7.29
116.00,0to2,0to2_2,flow3.10,85.27,17.09
116.00,0to3,0to3_0,flow3.12,74.11,8.31
116.00,0to3,0to3_0,flow3.5,140.09,8.33
116.00,0to3,0to3_0,flow3.0,164.79,7.91
116.00,0to3,0to3_1,flow0.11,149.31,6.66
116.00,0to3,0to3_2,flow1.0,6.67,9.05
116.00,0to3,0to3_2,flow3.6,123.41,8.29
116.00,0to4,0to4_0,flow1.8,161.35,6.61
116.00,0to4,0to4_0,flow2.6,217.82,7.63
116.00,0to4,0to4_0,flow0.6,305.69,8.38
116.00,0to4,0to4_0,flow0.0,397.20,6.66
116.00,0to4,0to4_1,flow1.9,145.80,8.49
116.00,0to4,0to4_1,flow1.7,403.08,14.98
116.00,0to4,0to4_2,
116.00,1to0,1to0_0,flow0.13,475.90,0.00
116.00,1to0,1to0_0,flow0.9,485.40,0.00
116.00,1to0,1to0_1,flow0.12,485.40,0.00
116.00,1to0,1to0_2,flow0.10,468.40,0.00
116.00,1to0,1to0_2,flow0.14,477.90,0.00
116.00,1to0,1to0_2,flow0.7,485.40,0.00
116.00,2to0,2to0_0,
116.00,2to0,2to0_1,
116.00,2to0,2to0_2,flow1.13,456.23,0.02
116.00,2to0,2to0_2,flow1.12,461.79,0.02
116.00,2to0,2to0_2,flow1.10,467.44,0.14
116.00,2to0,2to0_2,flow1.6,474.63,0.37
116.00,2to0,2to0_2,flow1.4,481.98,1.79
116.00,3to0,3to0_0,flow2.14,470.40,0.00
116.00,3to0,3to0_0,flow2.10,479.90,0.00
116.00,3to0,3to0_0,flow2.9,485.40,0.00
116.00,3to0,3to0_1,flow2.11,475.90,0.00
116.00,3to0,3to0_1,flow2.7,485.40,0.00
116.00,3to0,3to0_2,flow2.13,466.40,0.00
116.00,3to0,3to0_2,flow2.12,475.90,0.00
116.00,3to0,3to0_2,flow2.8,485.40,0.00
116.00,4to0,4to0_0,
116.00,4to0,4to0_1,
116.00,4to0,4to0_2,flow3.11,471.01,1.34
117.00,:0_20,:0_20_0,flow1.2,17.76,8.74
117.00,:0_22,:0_22_0,flow3.14,9.33,5.89
117.00,0to1,0to1_0,flow1.14,82.38,9.96
117.00,0to1,0to1_0,flow1.5,154.31,7.90
117.00,0to1,0to1_0,flow1.3,195.11,6.87
117.00,0to1,0to1_0,flow2.5,324.83,6.97
117.00,0to1,0to1_0,flow2.2,385.42,8.32
117.00,0to1,0to1_0,flow2.0,459.86,6.98
117.00,0to1,0to1_1,flow2.4,311.82,9.46
117.00,0to1,0to1_2,flow3.4,19.55,8.09
117.00,0to1,0to1_2,flow3.2,119.56,19.41
117.00,0to1,0to1_2,flow1.11,250.32,15.79
117.00,0to2,0to2_0,flow3.9,101.07,6.42
117.00,0to2,0to2_0,flow3.7,129.60,9.47
117.00,0to2,0to2_0,flow3.1,178.46,9.45
117.00,0to2,0to2_0,flow0.3,234.39,9.36
117.00,0to2,0to2_0,flow0.1,294.12,9.38
117.00,0to2,0to2_0,flow2.3,361.01,9.64
117.00,0to2,0to2_1,flow3.13,73.04,7.51
117.00,0to2,0to2_1,flow3.8,95.04,7.33
117.00,0to2,0to2_1,flow3.3,161.75,8.59
117.00,0to2,0to2_1,flow0.2,263.49,7.59
117.00,0to2,0to2_2,flow3.10,102.74,17.46
117.00,0to3,0to3_0,flow3.12,83.17,9.06
117.00,0to3,0to3_0,flow3.5,148.20,8.10
117.00,0to3,0to3_0,flow3.0,172.39,7.59
117.00,0to3,0to3_1,flow0.11,156.68,7.36
117.00,0to3,0to3_2,flow1.0,16.60,9.92
117.00,0to3,0to3_2,flow3.6,133.38,9.97
117.00,0to4,0to4_0,flow1.8,167.36,6.00
117.00,0to4,0to4_0,flow2.6,227.59,9.77
117.00,0to4,0to4_0,flow0.6,314.47,8.78
117.00,0to4,0to4_0,flow0.0,406.07,8.87
117.00,0to4,0to4_1,flow1.9,153.75,7.95
117.00,0to4,0to4_1,flow1.7,421.40,18.32
117.00,0to4,0to4_2,
117.00,1to0,1to0_0,flow0.13,475.90,0.00
117.00,1to0,1to0_0,flow0.9,485.40,0.00
117.00,1to0,1to0_1,flow0.12,485.40,0.00
117.00,1to0,1to0_2,flow0.10,468.40,0.00
117.00,1to0,1to0_2,flow0.14,477.90,0.00
117.00,1to0,1to0_2,flow0.7,485.40,0.00
117.00,2to0,2to0_0,
117.00,2to0,2to0_1,
117.00,2to0,2to0_2,flow1.13,456.24,0.01
117.00,2to0,2to0_2,flow1.12,461.87,0.08
117.00,2to0,2to0_2,flow1.10,468.47,1.03
117.00,2to0,2to0_2,flow1.6,476.44,1.81
117.00,2to0,2to0_2,flow1.4,485.51,3.53
117.00,3to0,3to0_0,flow2.14,470.40,0.00
117.00,3to0,3to0_0,flow2.10,479.90,0.00
117.00,3to0,3to0_0,flow2.9,485.40,0.00
117.00,3to0,3to0_1,flow2.11,475.90,0.00
117.00,3to0,3to0_1,flow2.7,485.40,0.00
117.00,3to0,3to0_2,flow2.13,466.40,0.00
117.00,3to0,3to0_2,flow2.12,475.90,0.00
117.00,3to0,3to0_2,flow2.8,485.40,0.00
117.00,4to0,4to0_0,
117.00,4to0,4to0_1,
117.00,4to0,4to0_2,flow3.11,473.39,2.38
118.00,:0_4,:0_4_0,flow1.4,1.05,1.93
118.00,:0_22,:0_22_0,flow3.14,17.85,8.52
118.00,0to1,0to1_0,flow1.14,90.14,7.76
118.00,0to1,0to1_0,flow1.5,163.69,9.37
118.00,0to1,0to1_0,flow1.3,203.40,8.29
118.00,0to1,0to1_0,flow2.5,331.99,7.16
118.00,0to1,0to1_0,flow2.2,394.91,9.49
118.00,0to1,0to1_0,flow2.0,467.61,7.75
118.00,0to1,0to1_1,flow2.4,320.59,8.77
118.00,0to1,0to1_2,flow3.4,27.94,8.39
118.00,0to1,0to1_2,flow3.2,137.76,18.21
118.00,0to1,0to1_2,flow1.11,266.60,16.27
118.00,0to2,0to2_0,flow3.9,107.47,6.40
118.00,0to2,0to2_0,flow3.7,138.40,8.80
118.00,0to2,0to2_0,flow3.1,188.30,9.85
118.00,0to2,0to2_0,flow0.3,244.04,9.65
118.00,0to2,0to2_0,flow0.1,303.27,9.16
118.00,0to2,0to2_0,flow2.3,368.45,7.44
118.00,0to2,0to2_1,flow3.13,80.84,7.79
118.00,0to2,0to2_1,flow3.8,104.82,9.79
118.00,0to2,0to2_1,flow3.3,168.14,6.39
118.00,0to2,0to2_1,flow0.2,270.54,7.05
118.00,0to2,0to2_2,flow3.10,121.14,18.41
118.00,0to3,0to3_0,flow3.12,92.75,9.58
118.00,0to3,0to3_0,flow3.5,156.67,8.48
118.00,0to3,0to3_0,flow3.0,178.61,6.22
118.00,0to3,0to3_1,flow0.11,163.73,7.05
118.00,0to3,0to3_2,flow1.2,5.23,6.97
118.00,0to3,0to3_2,flow1.0,24.92,8.32
118.00,0to3,0to3_2,flow3.6,142.17,8.79
118.00,0to4,0to4_0,flow1.8,175.69,8.33
118.00,0to4,0to4_0,flow2.6,236.26,8.67
118.00,0to4,0to4_0,flow0.6,322.12,7.65
118.00,0to4,0to4_0,flow0.0,414.90,8.83
118.00,0to4,0to4_1,flow1.9,161.41,7.67
118.00,0to4,0to4_1,flow1.7,437.72,16.32
118.00,0to4,0to4_2,
118.00,1to0,1to0_0,flow0.13,475.90,0.00
118.00,1to0,1to0_0,flow0.9,485.40,0.00
118.00,1to0,1to0_1,flow0.12,485.40,0.00
118.00,1to0,1to0_2,flow0.10,468.40,0.00
118.00,1to0,1to0_2,flow0.14,477.90,0.00
118.00,1to0,1to0_2,flow0.7,485.40,0.00
118.00,2to0,2to0_0,
118.00,2to0,2to0_1,
118.00,2to0,2to0_2,flow1.13,456.30,0.06
118.00,2to0,2to0_2,flow1.12,462.74,0.87
118.00,2to0,2to0_2,flow1.10,468.74,0.27
118.00,2to0,2to0_2,flow1.6,479.70,3.27
118.00,3to0,3to0_0,flow2.14,470.40,0.00
118.00,3to0,3to0_0,flow2.10,479.90,0.00
118.00,3to0,3to0_0,flow2.9,485.40,0.00
118.00,3to0,3to0_1,flow2.11,475.90,0.00
118.00,3to0,3to0_1,flow2.7,485.40,0.00
118.00,3to0,3to0_2,flow2.13,466.40,0.00
118.00,3to0,3to0_2,flow2.12,475.90,0.00
118.00,3to0,3to0_2,flow2.8,485.40,0.00
118.00,4to0,4to0_0,
118.00,4to0,4to0_1,
118.00,4to0,4to0_2,flow3.11,478.03,4.64
119.00,:0_20,:0_20_0,flow1.4,0.10,4.06
119.00,0to1,0to1_0,flow1.14,99.80,9.67
119.00,0to1,0to1_0,flow1.5,173.25,9.56
119.00,0to1,0to1_0,flow1.3,210.42,7.02
119.00,0to1,0to1_0,flow2.5,340.45,8.46
119.00,0to1,0to1_0,flow2.2,403.66,8.74
119.00,0to1,0to1_0,flow2.0,474.41,6.81
119.00,0to1,0to1_1,flow2.4,330.34,9.75
119.00,0to1,0to1_2,flow3.14,5.92,7.57
119.00,0to1,0to1_2,flow3.4,36.29,8.35
119.00,0to1,0to1_2,flow3.2,157.64,19.88
119.00,0to1,0to1_2,flow1.11,281.68,15.08
119.00,0to2,0to2_0,flow3.9,117.26,9.79
119.00,0to2,0to2_0,flow3.7,148.12,9.72
119.00,0to2,0to2_0,flow3.1,196.55,8.25
119.00,0to2,0to2_0,flow0.3,252.09,8.05
119.00,0to2,0to2_0,flow0.1,311.48,8.21
119.00,0to2,0to2_0,flow2.3,378.44,9.99
119.00,0to2,0to2_1,flow3.13,87.85,7.01
119.00,0to2,0to2_1,flow3.8,113.39,8.56
119.00,0to2,0to2_1,flow3.3,174.48,6.34
119.00,0to2,0to2_1,flow0.2,277.07,6.53
119.00,0to2,0to2_2,flow3.10,139.53,18.38
119.00,0to3,0to3_0,flow3.12,100.74,7.98
119.00,0to3,0to3_0,flow3.5,163.64,6.97
119.00,0to3,0to3_0,flow3.0,187.31,8.70
119.00,0to3,0to3_1,flow0.11,172.72,8.99
119.00,0to3,0to3_2,flow1.2,12.10,6.87
119.00,0to3,0to3_2,flow1.0,34.30,9.38
119.00,0to3,0to3_2,flow3.6,150.73,8.56
119.00,0to4,0to4_0,flow1.8,183.99,8.31
119.00,0to4,0to4_0,flow2.6,242.96,6.70
119.00,0to4,0to4_0,flow0.6,331.93,9.81
119.00,0to4,0to4_0,flow0.0,421.53,6.63
119.00,0to4,0to4_1,flow1.9,168.76,7.35
119.00,0to4,0to4_1,flow1.7,457.24,19.52
119.00,0to4,0to4_2,
119.00,1to0,1to0_0,flow0.13,475.90,0.00
119.00,1to0,1to0_0,flow0.9,485.40,0.00
119.00,1to0,1to0_1,flow0.12,485.40,0.00
119.00,1to0,1to0_2,flow0.10,468.40,0.00
119.00,1to0,1to0_2,flow0.14,477.90,0.00
119.00,1to0,1to0_2,flow0.7,485.40,0.00
119.00,2to0,2to0_0,
119.00,2to0,2to0_1,
119.00,2to0,2to0_2,flow1.13,457.04,0.74
119.00,2to0,2to0_2,flow1.12,462.83,0.09
119.00,2to0,2to0_2,flow1.10,471.49,2.75
119.00,2to0,2to0_2,flow1.6,481.55,1.85
119.00,3to0,3to0_0,flow2.14,470.40,0.00
119.00,3to0,3to0_0,flow2.10,479.90,0.00
119.00,3to0,3to0_0,flow2.9,485.40,0.00
119.00,3to0,3to0_1,flow2.11,475.90,0.00
119.00,3to0,3to0_1,flow2.7,485.40,0.00
119.00,3to0,3to0_2,flow2.13,466.40,0.00
119.00,3to0,3to0_2,flow2.12,475.90,0.00
119.00,3to0,3to0_2,flow2.8,485.40,0.00
119.00,4to0,4to0_0,
119.00,4to0,4to0_1,
119.00,4to0,4to0_2,flow3.11,482.77,4.74
120.00,:0_20,:0_20_0,flow1.4,4.27,4.17
120.00,0to1,0to1_0,flow1.14,108.62,8.82
120.00,0to1,0to1_0,flow1.5,181.64,8.40
120.00,0to1,0to1_0,flow1.3,216.95,6.53
120.00,0to1,0to1_0,flow2.5,349.13,8.67
120.00,0to1,0to1_0,flow2.2,412.22,8.56
120.00,0to1,0to1_0,flow2.0,484.20,9.79
120.00,0to1,0to1_1,flow3.4,43.24,6.95
120.00,0to1,0to1_1,flow2.4,337.88,7.55
120.00,0to1,0to1_2,flow3.14,16.86,10.94
120.00,0to1,0to1_2,flow3.2,177.44,19.80
120.00,0to1,0to1_2,flow1.11,298.98,17.30
120.00,0to2,0to2_0,flow3.9,124.85,7.59
120.00,0to2,0to2_0,flow3.7,156.24,8.12
120.00,0to2,0to2_0,flow3.1,204.71,8.17
120.00,0to2,0to2_0,flow0.3,259.80,7.71
120.00,0to2,0to2_0,flow0.1,319.69,8.21
120.00,0to2,0to2_0,flow2.3,386.41,7.97
120.00,0to2,0to2_1,flow3.13,94.54,6.70
120.00,0to2,0to2_1,flow3.8,121.01,7.62
120.00,0to2,0to2_1,flow3.3,183.74,9.27
120.00,0to2,0to2_1,flow0.2,285.48,8.41
120.00,0to2,0to2_2,flow3.10,156.93,17.41
120.00,0to3,0to3_0,flow3.12,109.01,8.27
120.00,0to3,0to3_0,flow3.5,170.65,7.01
120.00,0to3,0to3_0,flow3.0,194.74,7.43
120.00,0to3,0to3_1,flow0.11,180.57,7.85
120.00,0to3,0to3_2,flow1.2,21.00,8.90
120.00,0to3,0to3_2,flow1.0,42.58,8.28
120.00,0to3,0to3_2,flow3.6,160.02,9.29
120.00,0to4,0to4_0,flow1.8,190.53,6.53
120.00,0to4,0to4_0,flow2.6,250.61,7.65
120.00,0to4,0to4_0,flow0.6,340.13,8.21
120.00,0to4,0to4_0,flow0.0,428.76,7.22
120.00,0to4,0to4_1,flow1.9,176.74,7.97
120.00,0to4,0to4_1,flow1.7,474.56,17.32
120.00,0to4,0to4_2,
120.00,1to0,1to0_0,flow0.13,475.90,0.00
120.00,1to0,1to0_0,flow0.9,485.40,0.00
120.00,1to0,1to0_1,flow0.12,485.40,0.00
120.00,1to0,1to0_2,flow0.10,468.40,0.00
120.00,1to0,1to0_2,flow0.14,477.90,0.00
120.00,1to0,1to0_2,flow0.7,485.40,0.00
120.00,2to0,2to0_0,
120.00,2to0,2to0_1,
120.00,2to0,2to0_2,flow1.13,457.17,0.13
120.00,2to0,2to0_2,flow1.12,464.26,1.43
120.00,2to0,2to0_2,flow1.10,474.60,3.12
120.00,2to0,2to0_2,flow1.6,484.68,3.13
120.00,3to0,3to0_0,flow2.14,470.40,0.00
120.00,3to0,3to0_0,flow2.10,479.90,0.00
120.00,3to0,3to0_0,flow2.9,485.40,0.00
120.00,3to0,3to0_1,flow2.11,475.90,0.00
120.00,3to0,3to0_1,flow2.7,485.40,0.00
120.00,3to0,3to0_2,flow2.13,466.40,0.00
120.00,3to0,3to0_2,flow2.12,475.90,0.00
120.00,3to0,3to0_2,flow2.8,485.40,0.00
120.00,4to0,4to0_0,
120.00,4to0,4to0_1,
120.00,4to0,4to0_2,flow3.11,485.90,3.14
121.00,:0_4,:0_4_0,flow1.6,0.26,1.97
121.00,:0_20,:0_20_0,flow1.4,9.75,5.48
121.00,:0_14,:0_14_0,flow3.11,2.35,2.85
121.00,0to1,0to1_0,flow1.14,115.24,6.62
121.00,0to1,0to1_0,flow1.5,188.58,6.94
121.00,0to1,0to1_0,flow1.3,224.89,7.93
121.00,0to1,0to1_0,flow2.5,357.69,8.57
121.00,0to1,0to1_0,flow2.2,421.16,8.94
121.00,0to1,0to1_1,flow3.4,53.17,9.93
121.00,0to1,0to1_1,flow2.4,345.36,7.47
121.00,0to1,0to1_2,flow3.14,32.69,15.83
121.00,0to1,0to1_2,flow3.2,196.07,18.63
121.00,0to1,0to1_2,flow1.11,316.43,17.44
121.00,0to2,0to2_0,flow3.9,131.41,6.55
121.00,0to2,0to2_0,flow3.7,164.95,8.71
121.00,0to2,0to2_0,flow3.1,212.46,7.75
121.00,0to2,0to2_0,flow0.3,268.20,8.40
121.00,0to2,0to2_0,flow0.1,327.21,7.52
121.00,0to2,0to2_0,flow2.3,395.01,8.60
121.00,0to2,0to2_1,flow3.13,101.03,6.49
121.00,0to2,0to2_1,flow3.8,129.58,8.57
121.00,0to2,0to2_1,flow3.3,193.40,9.66
121.00,0to2,0to2_1,flow0.2,295.13,9.65
121.00,0to2,0to2_2,flow3.10,176.17,19.24
121.00,0to3,0to3_0,flow3.12,117.51,8.50
121.00,0to3,0to3_0,flow3.5,178.97,8.32
121.00,0to3,0to3_0,flow3.0,204.05,9.31
121.00,0to3,0to3_1,flow1.0,51.39,8.81
121.00,0to3,0to3_1,flow0.11,190.56,9.99
121.00,0to3,0to3_2,flow1.2,29.86,8.86
121.00,0to3,0to3_2,flow3.6,169.37,9.35
121.00,0to4,0to4_0,flow1.8,199.08,8.55
121.00,0to4,0to4_0,flow2.6,258.63,8.02
121.00,0to4,0to4_0,flow0.6,349.89,9.76
121.00,0to4,0to4_0,flow0.0,437.78,9.03
121.00,0to4,0to4_1,flow1.9,186.09,9.35
121.00,0to4,0to4_2,
121.00,1to0,1to0_0,flow0.13,475.90,0.00
121.00,1to0,1to0_0,flow0.9,485.40,0.00
121.00,1to0,1to0_1,flow0.12,485.40,0.00
121.00,1to0,1to0_2,flow0.10,468.40,0.00
121.00,1to0,1to0_2,flow0.14,477.90,0.00
121.00,1to0,1to0_2,flow0.7,485.40,0.00
121.00,2to0,2to0_0,
121.00,2to0,2to0_1,
121.00,2to0,2to0_2,flow1.13,457.67,0.50
121.00,2to0,2to0_2,flow1.12,467.10,2.83
121.00,2to0,2to0_2,flow1.10,478.07,3.47
121.00,3to0,3to0_0,flow2.14,470.40,0.00
121.00,3to0,3to0_0,flow2.10,479.90,0.00
121.00,3to0,3to0_0,flow2.9,485.40,0.00
121.00,3to0,3to0_1,flow2.11,475.90,0.00
121.00,3to0,3to0_1,flow2.7,485.40,0.00
121.00,3to0,3to0_2,flow2.13,466.40,0.00
121.00,3to0,3to0_2,flow2.12,475.90,0.00
121.00,3to0,3to0_2,flow2.8,485.40,0.00
122.00,:0_4,:0_4_0,flow1.6,2.41,2.15
122.00,:0_20,:0_20_0,flow1.4,15.32,5.57
122.00,:0_22,:0_22_0,flow3.11,0.61,3.27
122.00,0to1,0to1_0,flow1.14,122.26,7.03
122.00,0to1,0to1_0,flow1.5,198.13,9.55
122.00,0to1,0to1_0,flow1.3,234.51,9.62
122.00,0to1,0to1_0,flow2.5,364.65,6.95
122.00,0to1,0to1_0,flow2.2,427.90,6.75
122.00,0to1,0to1_1,flow3.4,61.95,8.78
122.00,0to1,0to1_1,flow2.4,354.59,9.24
122.00,0to1,0to1_2,flow3.14,48.26,15.57
122.00,0to1,0to1_2,flow3.2,213.74,17.67
122.00,0to1,0to1_2,flow1.11,335.58,19.15
122.00,0to2,0to2_0,flow3.9,138.60,7.20
122.00,0to2,0to2_0,flow3.7,172.72,7.77
122.00,0to2,0to2_0,flow3.1,221.15,8.69
122.00,0to2,0to2_0,flow0.3,277.81,9.61
122.00,0to2,0to2_0,flow0.1,334.85,7.64
122.00,0to2,0to2_0,flow2.3,403.80,8.79
122.00,0to2,0to2_1,flow3.13,109.26,8.23
122.00,0to2,0to2_1,flow3.8,139.41,9.83
122.00,0to2,0to2_1,flow3.3,200.92,7.51
122.00,0to2,0to2_1,flow0.2,303.56,8.43
122.00,0to2,0to2_2,flow3.10,193.21,17.04
122.00,0to3,0to3_0,flow3.12,125.59,8.09
122.00,0to3,0to3_0,flow3.5,186.26,7.29
122.00,0to3,0to3_0,flow3.0,212.29,8.25
122.00,0to3,0to3_1,flow1.0,60.72,9.33
122.00,0to3,0to3_1,flow0.11,200.50,9.94
122.00,0to3,0to3_2,flow1.2,39.17,9.32
122.00,0to3,0to3_2,flow3.6,177.95,8.58
122.00,0to4,0to4_0,flow1.8,208.80,9.72
122.00,0to4,0to4_0,flow2.6,264.95,6.31
122.00,0to4,0to4_0,flow0.6,358.05,8.16
122.00,0to4,0to4_0,flow0.0,444.61,6.83
122.00,0to4,0to4_1,flow1.9,194.37,8.29
122.00,0to4,0to4_2,
122.00,1to0,1to0_0,flow0.13,475.90,0.00
122.00,1to0,1to0_0,flow0.9,485.40,0.00
122.00,1to0,1to0_1,flow0.12,485.40,0.00
122.00,1to0,1to0_2,flow0.10,468.40,0.00
122.00,1to0,1to0_2,flow0.14,477.90,0.00
122.00,1to0,1to0_2,flow0.7,485.40,0.00
122.00,2to0,2to0_0,
122.00,2to0,2to0_1,
122.00,2to0,2to0_2,flow1.13,459.03,1.36
122.00,2to0,2to0_2,flow1.12,469.38,2.28
122.00,2to0,2to0_2,flow1.10,479.94,1.87
122.00,3to0,3to0_0,flow2.14,470.40,0.00
122.00,3to0,3to0_0,flow2.10,479.90,0.00
122.00,3to0,3to0_0,flow2.9,485.40,0.00
122.00,3to0,3to0_1,flow2.11,475.90,0.00
122.00,3to0,3to0_1,flow2.7,485.40,0.00
122.00,3to0,3to0_2,flow2.13,466.40,0.00
122.00,3to0,3to0_2,flow2.12,475.90,0.00
122.00,3to0,3to0_2,flow2.8,485.40,0.00
123.00,:0_20,:0_20_0,flow1.6,0.28,2.88
123.00,:0_22,:0_22_0,flow3.11,6.27,5.66
123.00,0to1,0to1_0,flow1.14,129.54,7.27
123.00,0to1,0to1_0,flow1.5,207.52,9.38
123.00,0to1,0to1_0,flow1.3,242.97,8.47
